ParamValue,Train MSE,Test MSE, Exec Time
10,0.053289514500961505,0.08799779764975794,18.329734325408936
15,0.5683273638152564,0.5649678603939923,30.593117237091064
20,0.019970760142349206,0.017235776194460272,9.177392482757568
25,0.5900515304275472,2.3774439796721047,10.136842727661133
30,0.03483099201806466,0.03334375219556516,11.51096796989441
35,0.019045720862188035,0.018111871208220588,9.645838260650635
40,0.03743854858361391,0.05007040345931923,10.046661376953125
45,0.03384179893933456,0.051449574103664165,13.016680002212524
50,0.014624887131219944,0.008385855618297262,12.780367612838745
