ParamValue,Train MSE,Test MSE
1,0.009397941600144987,0.011792289805427273
2,0.006557131576986523,0.0070215428909311695
3,0.005500005464106192,0.005352818447301871
4,0.0053278079608015914,0.005646753397892897
5,0.005135287461971134,0.007381783164886942
6,0.00515747145341251,0.007098006368440842
7,0.005126786527102107,0.005900929639768822
8,0.004922448992468852,0.005743623798891251
9,0.004490964084158365,0.005034808083222635
10,0.004664060011963922,0.0052740921528724154
11,0.004935241031816988,0.0049638991470590706
12,0.004900376054333364,0.00494628227730979
13,0.005078423368581777,0.004662945665393727
14,0.005054439391003968,0.004764065702344806
15,0.004853385937479182,0.004322928403393717
16,0.004819956880449858,0.003977615708723326
17,0.004693892585689231,0.003856000878737158
18,0.004858827678230535,0.004047908061714705
19,0.004625105002101871,0.0037526636158741367
20,0.004359700810527842,0.0034588443098250636
21,0.004403723488063491,0.0034369889208981323
22,0.0043903401123862856,0.0036220974490342697
23,0.004212194036663316,0.0033190172728031243
24,0.004259891973268006,0.0034472267316317884
25,0.004319338850551063,0.0034837084688162916
26,0.00418676141251551,0.003379684650553928
27,0.004252382231901189,0.003461423366538272
28,0.004251330947430703,0.0035602538447819837
29,0.004205158636384294,0.0034875031664241257
30,0.00421024406462008,0.00352589835571822
31,0.004071649241424218,0.003172368644937574
32,0.003984328111195595,0.0030444057004951285
33,0.003997536520078895,0.0033702250092246637
34,0.003967311364940273,0.0034337506461179787
35,0.003923912674888584,0.003413217934055551
36,0.003990492182353817,0.003502847556956329
37,0.004015523433963275,0.0035104196791421872
38,0.00402432630015377,0.0036048617671897254
39,0.004062156307818613,0.003562332866998261
40,0.004076658189193151,0.0036599417885484035
41,0.004042688451249288,0.003581800465557433
42,0.004043342986481582,0.003659208494035528
43,0.004029510789810397,0.0035187037805237513
44,0.0040520095079385355,0.0035436405577261494
45,0.00408343483744265,0.003611818783520235
46,0.004127412800507329,0.003668137950560642
47,0.004146619402677933,0.003691481900058437
48,0.004198557033965095,0.0037973632556464717
49,0.0042138015544213705,0.003844363938163858
50,0.004260996451047343,0.0038294389700256975
