ParamValue,Train MSE,Test MSE
1,0.042116730635103315,0.03769388848863273
2,0.017059890816429536,0.024969978693808053
3,0.011804022089589496,0.014924023641791158
4,0.008397897590640038,0.013928169094867637
5,0.007328899567601545,0.012302588747571874
6,0.006683366119691348,0.011361563453147311
7,0.006460462354118792,0.013262275011651795
8,0.006663985548600201,0.014183489055310344
9,0.006484514288163578,0.013156570225537827
10,0.005860612247168438,0.014130483500583635
11,0.0059841455544185655,0.013980544220710753
12,0.005423271798802613,0.01091299553050225
13,0.005642031370636328,0.012489482250162139
14,0.005701635510594199,0.013203049858678956
15,0.005458440894878509,0.013110705957190261
16,0.005443403001435431,0.012435069417650588
17,0.005221164396434503,0.010208915151429368
18,0.005121275732287783,0.009724442383925988
19,0.004933793634904021,0.00868848661502645
20,0.004944516958410975,0.008766340385269486
21,0.004865061758849624,0.00862964783262692
22,0.004731113942876891,0.008761384992553294
23,0.004823278529769457,0.008686150218721078
24,0.004712889487992803,0.008327680418508829
25,0.0048455904499519345,0.00875917407815683
26,0.0049149227562167285,0.008981949159632385
27,0.00486061192133057,0.009027116795079271
28,0.00494284346946153,0.009098949243599008
29,0.004970431460589721,0.009751834786110266
30,0.004816833593842117,0.0092494639245186
31,0.0046625266781015326,0.009229724499577778
32,0.0047636526303793236,0.00878603731973285
33,0.004853789307536904,0.008818196807232637
34,0.004868576082721854,0.00878521270208645
35,0.004798823596207298,0.008549091366578065
36,0.004719583649593727,0.00853828890567169
37,0.004677620209775489,0.008988056321198248
38,0.004731159356743946,0.008714929724509901
39,0.004749196596805942,0.00878337730992296
40,0.004712152801190298,0.008369584855141263
41,0.004704205090998928,0.00815729961479339
42,0.004615193816068016,0.008322670690291474
43,0.004516301488082765,0.008157866435483722
44,0.004517400952995459,0.008380665504486198
45,0.004523718535889072,0.008304597077903582
46,0.004564306396120753,0.008421237824209758
47,0.004562163243308145,0.008106778361250427
48,0.004567628131989786,0.007695123041052574
49,0.004521459643542677,0.0076047257796852475
50,0.00456100630416307,0.00756981505172191
