ParamValue,Train MSE,Test MSE, Exec Time
10,37.38914174617413,18.539209577526904,20.23942518234253
15,0.1313231836426531,0.12175628361356375,7.999070882797241
20,0.03309218447064129,0.027994211929554563,9.54576301574707
25,0.04669331143329188,0.030248874784481995,8.694939613342285
30,0.038501030500661775,0.04114530683061862,10.122408151626587
35,0.021566839717655047,0.02338844276999311,9.379231691360474
40,0.02898115956981803,0.019703156022543356,11.513335704803467
45,0.02382371786444188,0.028736708864188994,11.168784141540527
50,0.01442234396504381,0.008745173124903157,11.498467683792114
