dataset,1,2,3
Train set,0.0012879138499928783,0.0008115305462735178,0.000623047287777488
Test  set,0.0013172112393858252,0.000630791654342941,0.006716221065098967
3.3930814266204834,5.9647815227508545,11.356019735336304
