dataset,1,2,3
Train set,0.0009731717005931306,0.0007055368403811936,0.0008504359303461714
Test  set,0.0015978960156943893,0.0017780618400546288,0.000833725641511911
4.280471324920654,5.390210866928101,6.271205902099609
