ParamValue,Train MSE,Test MSE
1,0.0012929984106934572,0.003485925678057921
2,0.0010877820911446509,0.003859821511796933
3,0.0009337628446236494,0.004177263845032127
4,0.0007429390172578701,0.003827461119745286
5,0.0008660699483867193,0.00420623172506425
6,0.0009970898700841088,0.004609318490656428
7,0.0008985423375216588,0.004454921060812572
8,0.0010005991783408434,0.004470620611077237
9,0.0010526473021404232,0.0043460049302070525
10,0.0009232524412756595,0.004368349775472356
11,0.000818007289819169,0.004401262850418373
12,0.0007222465526678853,0.004503266984825827
13,0.0007834490517879401,0.004486081799021065
14,0.0008354530810609176,0.00459127634065126
15,0.0009170915295396599,0.004532521031658144
16,0.000847094641714712,0.00464397779810214
17,0.0008308489789693286,0.004372602390515042
18,0.0007688066451218275,0.004395388543650492
19,0.0007590452647028822,0.004355231252842683
20,0.0007196381001761391,0.0044508414844362364
21,0.0006796270713017097,0.004264365206633174
22,0.0006574758642032597,0.004294314853434324
23,0.0006710313386674286,0.004299472160195834
24,0.0006686966726765444,0.00427006930056944
25,0.0006659619943534877,0.004207889736800083
26,0.0006368998427791745,0.0041982890388847
27,0.000711795374906121,0.004192888380153316
28,0.000756081455412017,0.004166171854653131
29,0.0007224768066167222,0.004110136466645396
30,0.0007167780349102173,0.004103029424159274
31,0.0007053105073458665,0.004064904468197891
32,0.0007352295199264394,0.0041373073581409715
33,0.0007261511076892987,0.004121470752883598
34,0.0007411890258534307,0.004084226045346272
35,0.0007582079673872582,0.00407697346712771
36,0.000739263336103602,0.003992608282202867
37,0.000724107078694777,0.0040820659212093885
38,0.0007024226434709625,0.0033964792452327915
39,0.0007818299806616004,0.003391966625316623
40,0.000757137894265618,0.003470918383717788
41,0.0007828551566621058,0.0034756314238262565
42,0.0007431855920148623,0.0034584070039274752
43,0.0007427965986597881,0.0034610977313342156
44,0.0007559669523273558,0.003485794723342193
45,0.0007299405382633274,0.003509785063390808
46,0.0007125868577398894,0.003524880608811909
47,0.0007227521632162055,0.0035490595021913564
48,0.0007204635930505884,0.003574835844513751
49,0.0007053480746146376,0.003569958695380051
50,0.0007000393792146442,0.0035682575082490405
