ParamValue,Train MSE,Test MSE
1,0.015913766828594075,0.019452252144474876
2,0.015061160023348197,0.016434879641990596
3,0.014874356263329181,0.018444779969126465
4,0.015141012489257812,0.01707076479971849
5,0.014972194287958155,0.016029505318258586
6,0.01509061235156027,0.015997098703569506
7,0.014842692123503842,0.0159184261222233
8,0.014724966447234129,0.01521860165723759
9,0.014739549735206667,0.015261468180295045
10,0.01509169766200249,0.015873597729825394
11,0.015400124628992727,0.015419450733259621
12,0.015180884913442126,0.015150872565936684
13,0.015087884526898097,0.015291703459366946
14,0.01495461896992018,0.015098370446509109
15,0.0148339842590769,0.015016357214884377
16,0.014871025214028414,0.01500000980448366
17,0.015151230345426437,0.015373622927115527
18,0.015040225388971045,0.015168555004263602
19,0.014944500531203546,0.015030063013545035
20,0.014930027669537136,0.015055540418283856
21,0.01490838350989251,0.014855688975021217
22,0.015079462875469662,0.014854202538393998
23,0.015128111630508994,0.015008298920285254
24,0.015271020008568854,0.015092569371318533
25,0.015365018932393188,0.015363895500085998
26,0.015283131206744273,0.015369912807950116
27,0.015217279403270945,0.015739525862188523
28,0.015477258751104409,0.01642414717074695
29,0.015405600993916455,0.016371018175447543
30,0.015326693950483836,0.01618538217144209
