ParamValue,Train MSE,Test MSE
1,0.004043294815088263,0.0004269046438232962
2,0.015144132492323143,0.00042968468259344336
3,0.010654708520651836,0.0005498225598056972
4,0.006227544867813834,0.0005518819841000736
5,0.00461294173479659,0.00061343165436245
6,0.003195838494831623,0.0005451856707275025
7,0.002605899808914193,0.0005145094660320311
8,0.0020461783782588176,0.0005374439711661469
9,0.002036592784509728,0.0005295167926079238
10,0.0018177923301433644,0.0005451501384935082
11,0.001697305991211256,0.0005607831713392166
12,0.0016020056562501658,0.0005602149426322096
13,0.0014526702182196558,0.0005368508104846785
14,0.0020840120941356725,0.0004945712693479637
15,0.0018849597460951183,0.00048687303751451317
16,0.0018437442088229433,0.0004927733394901819
17,0.0016969741639793767,0.0004947138696329996
18,0.0015618963908810787,0.0005205081295879491
19,0.0014329386434395685,0.0005088680614441411
20,0.0013470754315393868,0.0005067830839369536
21,0.0013170783927135825,0.000513988802799404
22,0.001200926388179932,0.0005199059184180066
23,0.001020880315408154,0.0005084061228505568
24,0.0010600146922896394,0.0005031687541708884
25,0.0010223059539412956,0.000507456444241604
26,0.0010392811855536321,0.0005053622042766213
27,0.0013478387579080192,0.0004793454659879981
28,0.001261429404048498,0.0004744418889882417
29,0.0011617737799095777,0.00040844105745973006
30,0.001127367332315746,0.0004154796592348854
31,0.0011131790705095335,0.0004138493159517402
32,0.0012284040154304605,0.00041722098194323033
33,0.0012534473359592884,0.0004185898118995339
34,0.0011772141955038262,0.0004185665322016791
35,0.0011351625137180092,0.00041944714748256727
36,0.0011309654728380392,0.000417083382698464
37,0.0011134429708269046,0.0004247263360466046
38,0.001125341600163883,0.00042726307874693735
39,0.0010456726138689365,0.00042853024656034575
40,0.0010627667168937333,0.00043266292156436193
41,0.0010212675482850937,0.00043896035862166905
42,0.0010161885387926842,0.0004395815225843575
43,0.0009935875748897055,0.00043476455368210844
44,0.0009721329095203371,0.0004365316503020498
45,0.0009602929835043076,0.00042846876719896613
46,0.0009622188499446116,0.00042966280387869384
47,0.0009138991885382849,0.00042509280676187374
48,0.0009138746792519187,0.00042288008010261523
49,0.0008663507198481718,0.00042902541206278074
50,0.0009232412063627047,0.00043685262604020264
