dataset,1,2,3
Train set,0.0009560466236084679,0.0006429297971011602,0.0008458867654706336
Test  set,0.0015349873896247294,0.005710797271990064,0.0019244184576030967
5.225325345993042,8.31494140625,6.9235312938690186
