ParamValue,Train MSE,Test MSE, Exec Time
2,0.056586301273619,0.05744195194067172,833.5726132392883
3,0.05353250952964444,0.055010209370336544,1701.8343079090118
4,0.05021644516335676,0.052390021996716815,1985.6413824558258
5,0.0473764906638119,0.049205162353243105,2044.1758980751038
6,0.0449369489611841,1.0404474148482739,2129.9264013767242
7,0.042002503763413544,0.04631581663654059,2208.361818552017
8,0.038953869564042974,0.12077126348573634,2407.0013432502747
9,0.035031566324735176,0.047965428988390416,2674.043787717819
10,0.03148000628163584,219.29763475992823,3119.0456109046936
