ParamValue,Train MSE,Test MSE
1,0.016321826638377033,0.015819764563264626
2,0.017587018285448723,0.015001926525099081
3,0.015779787261302868,0.014973147752887503
4,0.015005439460209396,0.015424106794779579
5,0.014759335806251227,0.015272146885980586
6,0.014459279320797628,0.014891424391948899
7,0.014358966551026874,0.0146780152988003
8,0.014171183447435353,0.014531656179158322
9,0.014198911117333738,0.014525505824442706
10,0.014245675152395823,0.014527557852152609
11,0.014276735319876652,0.01456723030709991
12,0.01422928569867756,0.014580684685320785
13,0.014252051584800664,0.014538799543055678
14,0.014269602361309022,0.014704685759833035
15,0.014128995036097393,0.014522073407594344
16,0.014153805605350293,0.014521755178145627
17,0.014180063638058502,0.014553758988216902
18,0.014177089939868761,0.014616198466332572
19,0.014264089793877605,0.014593304261403905
20,0.014256003527781093,0.014533369631260605
21,0.014260001900504164,0.014535220034035389
22,0.014178658842134073,0.014437923894772591
23,0.0143194559955339,0.014438044032788484
24,0.014313578769916081,0.014411735423297281
25,0.014420278144501093,0.01440054883085946
26,0.014357929951849813,0.014321089760211996
27,0.014267050793825231,0.01424475313994258
28,0.014271083131610374,0.014239084126312267
29,0.014259942039483272,0.014251570111473249
30,0.01424092091409369,0.014247382448357158
