ParamValue,Train MSE,Test MSE
1,0.0011271702669442842,0.0014170368814122962
2,0.0010094151128118274,0.0011211691301164484
3,0.0009976318955856696,0.001113860418256619
4,0.0009812731408459885,0.0010919783602514072
5,0.001594227444555689,0.0010567868662236162
6,0.0013970443593259705,0.0010501347477285443
7,0.001275180254431287,0.0010403188642094498
8,0.0011952698942787258,0.0010302376434057482
9,0.0011530985004083829,0.0010304137281004775
10,0.0011143069610157234,0.0010269149821383265
11,0.0010847906192768587,0.0010264542071746943
12,0.0010616474185789811,0.0010245693813797578
13,0.0010401033753849873,0.0010176743250914244
14,0.0010282547754787623,0.0010182488285115465
15,0.0010180042791253499,0.0010199763165785454
16,0.001007428776387041,0.0010149506510182928
17,0.0012271825523293655,0.0010092668732340122
18,0.0011990900811857626,0.0010120882766675033
19,0.0011706895819878975,0.0010104275412683775
20,0.001148519556275699,0.0010104630879562502
21,0.0011310706183953092,0.0010120765542748107
22,0.001112145030308087,0.0010089140593054272
23,0.0011653125110193203,0.0010100312529053527
24,0.001114143861712594,0.0010082696641300888
25,0.0010991460830909333,0.0010072783265818385
26,0.0010890881861845912,0.001007559706671376
27,0.0011457692466847714,0.0010059797108732144
28,0.0011321388428626638,0.0010055022332592738
29,0.0011201450562138785,0.001006787017969647
30,0.0011087152403065816,0.0010054029218514284
