ParamValue,Train MSE,Test MSE
1,0.001116867067995762,0.0013702533976042292
2,0.0009938662836546299,0.0012492943751317284
3,0.0009637673349341428,0.0012132386727061683
4,0.0009582005308148054,0.0012043386495184463
5,0.0009531844104467652,0.0012045466052683436
6,0.0009519012319492029,0.0011949020183558007
7,0.0009445193038866976,0.0011887492222783804
8,0.0009422642926993931,0.001187239143127651
9,0.0009358962299753362,0.00117769206219851
10,0.0009394038683632691,0.0011757671243058272
11,0.0009402728365744091,0.0011813390939930707
12,0.0009421608401077427,0.0011877816357255939
13,0.000936937062203834,0.001177106884720572
14,0.0009371926406468441,0.001182780481927935
15,0.0019543525471548274,0.0011841895962717845
16,0.001825399750501779,0.0011798070506357898
17,0.0017248543325588462,0.001178375384188859
18,0.0016424521146002425,0.001177827244578991
19,0.0015687774180052321,0.0011754011062638941
20,0.0015036867654151522,0.0011720531869848405
21,0.001449432302915569,0.0011705927691024493
22,0.0014033807255158688,0.0011716498715564918
23,0.0013606809618919627,0.0011700351696780017
24,0.0013246828431758397,0.0011733493860705694
25,0.0012915414501779715,0.001169879510688284
26,0.0012644924158218853,0.001167910839451458
27,0.0012829939637838568,0.001164012421180663
28,0.0012555581867709454,0.001162507456886476
29,0.0012332556357773157,0.0011627287281696427
30,0.0011787929280736064,0.0011633580959540615
