dataset,1,2,3
Train set,0.0014433318919262286,0.0014102941526434839,0.0013974883164623209
Test  set,0.001400367326885953,0.0013967057550900409,0.0013570777702309107
97.35733461380005,165.43570494651794,365.03498673439026
