dataset,1,2,3
Train set,0.0014429050210653465,0.0013924440909904975,0.0013729722137918968
Test  set,0.001526075102960843,0.0014622838452931434,0.0014475706183513406
109.82938480377197,159.087393283844,768.1207232475281
