ParamValue,Train MSE,Test MSE
1,0.0010783478707155,0.0011355481206028065
2,0.0010265973963791155,0.0010397846551992286
3,0.000988115178753151,0.000983578386778338
4,0.000979581686379137,0.0009849194170488225
5,0.0009745559351808592,0.0009834811967188932
6,0.001338453878352711,0.000972707460815901
7,0.0018573064996736677,0.0009626101955550664
8,0.00164882270842687,0.0009639438423796937
9,0.0015018280248625042,0.0009648535048962539
10,0.0013937607796656287,0.0009633222551034899
11,0.0013175180461212402,0.0009610315010033946
12,0.0012544230093234458,0.0009546103782880242
13,0.0012089315530419442,0.0009492197769660148
14,0.001172756739601388,0.0009525240910469538
15,0.0011450397144115506,0.0009514109516798338
16,0.0011186400996648425,0.0009503628240276841
17,0.0010976237788785073,0.0009497536189838954
18,0.001080943455133449,0.0009490948202023123
19,0.0010665320889526168,0.0009499151015256023
20,0.0010549925020510171,0.0009506440432758884
21,0.0010436064172337006,0.00095080191988338
22,0.0010356684454427413,0.0009498727014885617
23,0.0010336446802218242,0.0009499789776538781
24,0.0010256399281982757,0.0009484493055423944
25,0.0010182187497862617,0.000947524928247156
26,0.0010125858800967451,0.0009465889894615621
27,0.0010071621051854795,0.000944695211253598
28,0.0009999221968671845,0.0009441571449217122
29,0.0009945560845125768,0.000942951517623007
30,0.0009915569120532597,0.0009441404896332211
