ParamValue,Train MSE,Test MSE
1,0.0011664998045333315,0.001287562118890228
2,0.0010442647678987089,0.0012091545219394392
3,0.0010154809797142197,0.0011797293761460458
4,0.0010252113784493936,0.001153738935951719
5,0.0010068953598456063,0.00114880707429836
6,0.0012259506045537944,0.0011430627447560813
7,0.001300420964067413,0.0011223940483662243
8,0.0012045976365762563,0.0011025960543011438
9,0.0011507607841209357,0.0011055773060123252
10,0.0011112068667798046,0.001108861417692963
11,0.00108371008698085,0.0011120794906309787
12,0.0010633008446294227,0.0011112040165305909
13,0.0012098710597587662,0.0011081097598838944
14,0.001173785466072836,0.0011126116346464648
15,0.0011422562017673796,0.0011124146401104086
16,0.001120235401692379,0.0011157236277236449
17,0.001098323073776345,0.0011169818211698742
18,0.0010843462445396194,0.0011192763621408492
19,0.001068123074540523,0.0011206170668472085
20,0.0010553009508671195,0.0011144859305172365
21,0.0011307593910499859,0.0011107219848165855
22,0.001106649253363931,0.0011082852533597911
23,0.0010932072566149417,0.0011087048880169897
24,0.0010809937374562139,0.0011072912320723547
25,0.0010705954101412117,0.0011071619671992412
26,0.0010804815529412482,0.0011018927608386691
27,0.0010725681351500206,0.0011046042848085343
28,0.0010618947824250413,0.0011013308233559587
29,0.0010536365337625814,0.0011023138676590901
30,0.0011019323328859978,0.001104318737123188
