ParamValue,Train MSE,Test MSE, Exec Time
10,0.4403983422931766,1.4351291848939254,11.843289136886597
15,0.13758734352725885,0.11213295466694177,18.091554641723633
20,72.72762991946969,75.10023545227914,50.966901540756226
25,0.02141121938012177,0.01999622068076005,3.9347591400146484
30,0.014280669056166343,0.01521886567169719,4.837925434112549
35,0.21751592215722673,0.05103789872679163,5.012869358062744
40,0.010907445140299501,0.009494258638688776,4.91385817527771
45,0.013715185391283463,0.006730999509827418,4.987677812576294
50,0.07223048654173957,0.03252854854658181,4.30969500541687
