ParamValue,Train MSE,Test MSE
1,0.018218787464619437,0.005948249496446567
2,0.007523407093895026,0.00791827240928987
3,0.005786511934385991,0.006477415699078985
4,0.005124301242691788,0.005793072947627716
5,0.0048369094143214915,0.00609061228844991
6,0.004723317042529572,0.005851084444598578
7,0.0046224434477439595,0.005701884083281715
8,0.004537518219439778,0.0053774794473589885
9,0.00447168695011598,0.005299451215315493
10,0.004410308157912356,0.004819927394752202
11,0.00441728597029927,0.00482891165745781
12,0.004342272411346377,0.004604706741143944
13,0.004312828800751585,0.004584143627173185
14,0.004327705200551637,0.0045377753797315856
15,0.004310940072869634,0.004432770560915264
16,0.004361790006453148,0.004434664507500174
17,0.0043653839184416,0.004382670812840861
18,0.004362558470718735,0.004380313919251154
19,0.00435439105869541,0.004404217974773873
20,0.004335961922457428,0.004259527203038026
21,0.004321030005083366,0.004273489148561063
22,0.004315425696925127,0.004280517405934927
23,0.004322821010421683,0.004270583741034573
24,0.004287302092768848,0.0042682060606469546
25,0.004289478212345218,0.0042606216370412175
26,0.0043044304266947305,0.004227371698159967
27,0.0042711182178414376,0.004203994866448732
28,0.004252883231386321,0.004161339588395582
29,0.0042114086057240775,0.004214791715301164
30,0.0042126908527837115,0.0041971924935644694
31,0.0042050856882182635,0.004241430394373203
32,0.004185523427017613,0.004186431272418152
33,0.004186416382212258,0.004145054294142706
34,0.0041702070658023865,0.004107761897464329
35,0.004115426096043413,0.00408513030547326
36,0.004108431755944755,0.00405659868669999
37,0.004100377572867752,0.0041244351885636596
38,0.004092885732433878,0.004163591949406356
39,0.004121080849489012,0.0041301464635683394
40,0.004105242464698888,0.004143219937984566
41,0.0041028238044738445,0.0041400780345613435
42,0.004109716604024177,0.004145175793787528
43,0.00410248152487018,0.004123643722221853
44,0.00409323390295127,0.004078351347421317
45,0.004088806711027711,0.004082220458425946
46,0.004103681903699463,0.00409215678603451
47,0.004104947640703654,0.004094253452961003
48,0.004099894534713701,0.004105807191325364
49,0.004102395984390887,0.004114854289518837
50,0.00409361540045965,0.004159495355522298
