dataset,1,2,3
Train set,0.0054722771630200066,0.004887415685268338,0.005390559310068487
Test  set,0.005266793785148814,0.0056149030101291745,0.005647299956511089
4.7267396450042725,5.455190896987915,5.882244348526001
